"tipo_de_geracao","regiao","unidade_de_medida","ano","mes","geracao_de_energia"
"HID","S","GWh","2016",9,0
"HID","S","GWh","2016",10,0
"HID","S","GWh","2016",11,0
"HID","S","GWh","2016",12,0
"HID","Sistemas","GWh","2002",1,23620.65
"HID","Sistemas","GWh","2002",2,22652.48
"HID","Sistemas","GWh","2002",3,27222.45
"HID","Sistemas","GWh","2002",4,26525.77
"HID","Sistemas","GWh","2002",5,26095.54
"HID","Sistemas","GWh","2002",6,25161.04
"HID","Sistemas","GWh","2002",7,26105.92
"HID","Sistemas","GWh","2002",8,27187.48
"HID","Sistemas","GWh","2002",9,25885.65
"HID","Sistemas","GWh","2002",10,28891.49
"HID","Sistemas","GWh","2002",11,27840.91
"HID","Sistemas","GWh","2002",12,28231.46
"HID","Sistemas","GWh","2003",1,28590.91
"HID","Sistemas","GWh","2003",2,27110.43
"HID","Sistemas","GWh","2003",3,29006.19
"HID","Sistemas","GWh","2003",4,28230.6
"HID","Sistemas","GWh","2003",5,28213.15
"HID","Sistemas","GWh","2003",6,26501.87
"HID","Sistemas","GWh","2003",7,27437.71
"HID","Sistemas","GWh","2003",8,27770.11
"HID","Sistemas","GWh","2003",9,28005.11
"HID","Sistemas","GWh","2003",10,29419.7
"HID","Sistemas","GWh","2003",11,27940.41
"HID","Sistemas","GWh","2003",12,28595.98
"HID","Sistemas","GWh","2004",1,28059.22
"HID","Sistemas","GWh","2004",2,27187.27
"HID","Sistemas","GWh","2004",3,30522.11
"HID","Sistemas","GWh","2004",4,28928.53
"HID","Sistemas","GWh","2004",5,29672.39
"HID","Sistemas","GWh","2004",6,28346.45
"HID","Sistemas","GWh","2004",7,29567.35
"HID","Sistemas","GWh","2004",8,29862.88
"HID","Sistemas","GWh","2004",9,29256.39
"HID","Sistemas","GWh","2004",10,29799.54
"HID","Sistemas","GWh","2004",11,29564.45
"HID","Sistemas","GWh","2004",12,31200.16
"HID","Sistemas","GWh","2005",1,31747.16
"HID","Sistemas","GWh","2005",2,29437.53
"HID","Sistemas","GWh","2005",3,33283.1
"HID","Sistemas","GWh","2005",4,31113.79
"HID","Sistemas","GWh","2005",5,30490.4
"HID","Sistemas","GWh","2005",6,29708.97
"HID","Sistemas","GWh","2005",7,29978.42
"HID","Sistemas","GWh","2005",8,30963.43
"HID","Sistemas","GWh","2005",9,29940.07
"HID","Sistemas","GWh","2005",10,31443.1
"HID","Sistemas","GWh","2005",11,30223.59
"HID","Sistemas","GWh","2005",12,31936.26
"HID","Sistemas","GWh","2006",1,33354.78
"HID","Sistemas","GWh","2006",2,30092.17
"HID","Sistemas","GWh","2006",3,33953.96
"HID","Sistemas","GWh","2006",4,31432.72
"HID","Sistemas","GWh","2006",5,31604.88
"HID","Sistemas","GWh","2006",6,30740.8
"HID","Sistemas","GWh","2006",7,31273.78
"HID","Sistemas","GWh","2006",8,32382.07
"HID","Sistemas","GWh","2006",9,30504.69
"HID","Sistemas","GWh","2006",10,31966.12
"HID","Sistemas","GWh","2006",11,31999.11
"HID","Sistemas","GWh","2006",12,32927.8
"HID","Sistemas","GWh","2007",1,34351.6
"HID","Sistemas","GWh","2007",2,31954.83
"HID","Sistemas","GWh","2007",3,36912.04
"HID","Sistemas","GWh","2007",4,34440.19
"HID","Sistemas","GWh","2007",5,34320.1
"HID","Sistemas","GWh","2007",6,32728.5
"HID","Sistemas","GWh","2007",7,33722.59
"HID","Sistemas","GWh","2007",8,34171.18
"HID","Sistemas","GWh","2007",9,32710.2
"HID","Sistemas","GWh","2007",10,34538.62
"HID","Sistemas","GWh","2007",11,32681.84
"HID","Sistemas","GWh","2007",12,33552.64
"HID","Sistemas","GWh","2008",1,32988.07
"HID","Sistemas","GWh","2008",2,30905.82
"HID","Sistemas","GWh","2008",3,33831.58
"HID","Sistemas","GWh","2008",4,33205.31
"HID","Sistemas","GWh","2008",5,33842.81
"HID","Sistemas","GWh","2008",6,33278.72
"HID","Sistemas","GWh","2008",7,33237.58
"HID","Sistemas","GWh","2008",8,34105.76
"HID","Sistemas","GWh","2008",9,32954.13
"HID","Sistemas","GWh","2008",10,34885.61
"HID","Sistemas","GWh","2008",11,32992.08
"HID","Sistemas","GWh","2008",12,31474.21
"HID","Sistemas","GWh","2009",1,33428.93
"HID","Sistemas","GWh","2009",2,32374.19
"HID","Sistemas","GWh","2009",3,36724.73
"HID","Sistemas","GWh","2009",4,33722.8
"HID","Sistemas","GWh","2009",5,32879.18
"HID","Sistemas","GWh","2009",6,31430.61
"HID","Sistemas","GWh","2009",7,34111.57
"HID","Sistemas","GWh","2009",8,35524.83
"HID","Sistemas","GWh","2009",9,34795.02
"HID","Sistemas","GWh","2009",10,36134.94
"HID","Sistemas","GWh","2009",11,37787.06
"HID","Sistemas","GWh","2009",12,36772.33
"HID","Sistemas","GWh","2010",1,37586.52
"HID","Sistemas","GWh","2010",2,35431.87
"HID","Sistemas","GWh","2010",3,39299.17
"HID","Sistemas","GWh","2010",4,36035.14
"HID","Sistemas","GWh","2010",5,35750.91
"HID","Sistemas","GWh","2010",6,33115.37
"HID","Sistemas","GWh","2010",7,35346.34
"HID","Sistemas","GWh","2010",8,33902.32
"HID","Sistemas","GWh","2010",9,32438.16
"HID","Sistemas","GWh","2010",10,34026.46
"HID","Sistemas","GWh","2010",11,33564.24
"HID","Sistemas","GWh","2010",12,36396.89
"HID","Sistemas","GWh","2011",1,38783.35
"HID","Sistemas","GWh","2011",2,36723.85
"HID","Sistemas","GWh","2011",3,39244.11
"HID","Sistemas","GWh","2011",4,37769.83
"HID","Sistemas","GWh","2011",5,37202.26
"HID","Sistemas","GWh","2011",6,35042.43
"HID","Sistemas","GWh","2011",7,36725.96
"HID","Sistemas","GWh","2011",8,38616.9
"HID","Sistemas","GWh","2011",9,37317.56
"HID","Sistemas","GWh","2011",10,37728.17
"HID","Sistemas","GWh","2011",11,36600.48
"HID","Sistemas","GWh","2011",12,38481.93
"HID","Sistemas","GWh","2012",1,39616.98
"HID","Sistemas","GWh","2012",2,39370.01
"HID","Sistemas","GWh","2012",3,42602.8
"HID","Sistemas","GWh","2012",4,36919.92
"HID","Sistemas","GWh","2012",5,36385.38
"HID","Sistemas","GWh","2012",6,35423.47
"HID","Sistemas","GWh","2012",7,36991.89
"HID","Sistemas","GWh","2012",8,37551.63
"HID","Sistemas","GWh","2012",9,34462.66
"HID","Sistemas","GWh","2012",10,35255.34
"HID","Sistemas","GWh","2012",11,31737.66
"HID","Sistemas","GWh","2012",12,34860.46
"HID","Sistemas","GWh","2013",1,34408.81
"HID","Sistemas","GWh","2013",2,33022.89
"HID","Sistemas","GWh","2013",3,36412.6
"HID","Sistemas","GWh","2013",4,34525.51
"HID","Sistemas","GWh","2013",5,33369.57
"HID","Sistemas","GWh","2013",6,31602.13
"HID","Sistemas","GWh","2013",7,34428.64
"HID","Sistemas","GWh","2013",8,35021.17
"HID","Sistemas","GWh","2013",9,34353.72
"HID","Sistemas","GWh","2013",10,36205.48
"HID","Sistemas","GWh","2013",11,34608.9
"HID","Sistemas","GWh","2013",12,36596.2
"HID","Sistemas","GWh","2014",1,39432.97
"HID","Sistemas","GWh","2014",2,35095.06
"HID","Sistemas","GWh","2014",3,35608.55
"HID","Sistemas","GWh","2014",4,33411.31
"HID","Sistemas","GWh","2014",5,31987.84
"HID","Sistemas","GWh","2014",6,29934.86
"HID","Sistemas","GWh","2014",7,31038.74
"HID","Sistemas","GWh","2014",8,30178.78
"HID","Sistemas","GWh","2014",9,30915.8
"HID","Sistemas","GWh","2014",10,32281.09
"HID","Sistemas","GWh","2014",11,31015.92
"HID","Sistemas","GWh","2014",12,31596.5
"HID","Sistemas","GWh","2015",1,36174.92
"HID","Sistemas","GWh","2015",2,31900.89
"HID","Sistemas","GWh","2015",3,34626.4
"HID","Sistemas","GWh","2015",4,31506.21
"HID","Sistemas","GWh","2015",5,30652.4
"HID","Sistemas","GWh","2015",6,28018.26
"HID","Sistemas","GWh","2015",7,30046.61
"HID","Sistemas","GWh","2015",8,30091.9
"HID","Sistemas","GWh","2015",9,30333.91
"HID","Sistemas","GWh","2015",10,33256.9
"HID","Sistemas","GWh","2015",11,31888.26
"HID","Sistemas","GWh","2015",12,33560.89
"HID","Sistemas","GWh","2016",1,35425.59
"HID","Sistemas","GWh","2016",2,36253.65
"HID","Sistemas","GWh","2016",3,38660.69
"HID","Sistemas","GWh","2016",4,36108.93
"HID","Sistemas","GWh","2016",5,34365.73
"HID","Sistemas","GWh","2016",6,32285.52
"HID","Sistemas","GWh","2016",7,32918.21
"HID","Sistemas","GWh","2016",8,32580.26
"HID","Sistemas","GWh","2016",9,0
"HID","Sistemas","GWh","2016",10,0
"HID","Sistemas","GWh","2016",11,0
"HID","Sistemas","GWh","2016",12,0
"HID","Sistemas","Mwmed","2002",1,31748.18
"HID","Sistemas","Mwmed","2002",2,33658.96
"HID","Sistemas","Mwmed","2002",3,36589.31
"HID","Sistemas","Mwmed","2002",4,36841.35
"HID","Sistemas","Mwmed","2002",5,35074.65
"HID","Sistemas","Mwmed","2002",6,34945.89
"HID","Sistemas","Mwmed","2002",7,35088.6
"HID","Sistemas","Mwmed","2002",8,36542.31
"HID","Sistemas","Mwmed","2002",9,35952.3
"HID","Sistemas","Mwmed","2002",10,38884.91
"HID","Sistemas","Mwmed","2002",11,38667.93
"HID","Sistemas","Mwmed","2002",12,37945.51
"HID","Sistemas","Mwmed","2003",1,38428.64
"HID","Sistemas","Mwmed","2003",2,40282.95
"HID","Sistemas","Mwmed","2003",3,38986.82
"HID","Sistemas","Mwmed","2003",4,39209.17
"HID","Sistemas","Mwmed","2003",5,37920.9
"HID","Sistemas","Mwmed","2003",6,36808.15
"HID","Sistemas","Mwmed","2003",7,36878.64
"HID","Sistemas","Mwmed","2003",8,37325.41
"HID","Sistemas","Mwmed","2003",9,38895.98
"HID","Sistemas","Mwmed","2003",10,39595.83
"HID","Sistemas","Mwmed","2003",11,38806.13
"HID","Sistemas","Mwmed","2003",12,38435.46
"HID","Sistemas","Mwmed","2004",1,37714.01
"HID","Sistemas","Mwmed","2004",2,39006.13
"HID","Sistemas","Mwmed","2004",3,41024.34
"HID","Sistemas","Mwmed","2004",4,40178.52
"HID","Sistemas","Mwmed","2004",5,39882.25
"HID","Sistemas","Mwmed","2004",6,39370.07
"HID","Sistemas","Mwmed","2004",7,39741.06
"HID","Sistemas","Mwmed","2004",8,40138.28
"HID","Sistemas","Mwmed","2004",9,40633.87
"HID","Sistemas","Mwmed","2004",10,40053.15
"HID","Sistemas","Mwmed","2004",11,41118.84
"HID","Sistemas","Mwmed","2004",12,41935.7
"HID","Sistemas","Mwmed","2005",1,42670.92
"HID","Sistemas","Mwmed","2005",2,43740.76
"HID","Sistemas","Mwmed","2005",3,44735.35
"HID","Sistemas","Mwmed","2005",4,43213.6
"HID","Sistemas","Mwmed","2005",5,40981.72
"HID","Sistemas","Mwmed","2005",6,41262.46
"HID","Sistemas","Mwmed","2005",7,40293.57
"HID","Sistemas","Mwmed","2005",8,41617.52
"HID","Sistemas","Mwmed","2005",9,41583.43
"HID","Sistemas","Mwmed","2005",10,42319.11
"HID","Sistemas","Mwmed","2005",11,41977.21
"HID","Sistemas","Mwmed","2005",12,42925.08
"HID","Sistemas","Mwmed","2006",1,44831.7
"HID","Sistemas","Mwmed","2006",2,44713.48
"HID","Sistemas","Mwmed","2006",3,45637.04
"HID","Sistemas","Mwmed","2006",4,43656.55
"HID","Sistemas","Mwmed","2006",5,42479.68
"HID","Sistemas","Mwmed","2006",6,42695.56
"HID","Sistemas","Mwmed","2006",7,42034.65
"HID","Sistemas","Mwmed","2006",8,43524.29
"HID","Sistemas","Mwmed","2006",9,42367.62
"HID","Sistemas","Mwmed","2006",10,42965.22
"HID","Sistemas","Mwmed","2006",11,44505.02
"HID","Sistemas","Mwmed","2006",12,44257.8
"HID","Sistemas","Mwmed","2007",1,46171.51
"HID","Sistemas","Mwmed","2007",2,47481.17
"HID","Sistemas","Mwmed","2007",3,49612.96
"HID","Sistemas","Mwmed","2007",4,47833.6
"HID","Sistemas","Mwmed","2007",5,46129.16
"HID","Sistemas","Mwmed","2007",6,45456.25
"HID","Sistemas","Mwmed","2007",7,45326.06
"HID","Sistemas","Mwmed","2007",8,45929
"HID","Sistemas","Mwmed","2007",9,45430.83
"HID","Sistemas","Mwmed","2007",10,46485.36
"HID","Sistemas","Mwmed","2007",11,45391.45
"HID","Sistemas","Mwmed","2007",12,45097.64
"HID","Sistemas","Mwmed","2008",1,44338.8
"HID","Sistemas","Mwmed","2008",2,44341.21
"HID","Sistemas","Mwmed","2008",3,45472.55
"HID","Sistemas","Mwmed","2008",4,46118.48
"HID","Sistemas","Mwmed","2008",5,45487.65
"HID","Sistemas","Mwmed","2008",6,46220.45
"HID","Sistemas","Mwmed","2008",7,44674.17
"HID","Sistemas","Mwmed","2008",8,45841.08
"HID","Sistemas","Mwmed","2008",9,45769.63
"HID","Sistemas","Mwmed","2008",10,46952.37
"HID","Sistemas","Mwmed","2008",11,45822.33
